@relation UniversalBank-weka.filters.unsupervised.attribute.Remove-R4

@attribute Age numeric
@attribute Experience numeric
@attribute Income numeric
@attribute Family numeric
@attribute CCAvg numeric
@attribute Education {Under,Grad,Prof}
@attribute Mortgage numeric
@attribute SecuritiesAccount {Yes,No}
@attribute CDAccount {No,Yes}
@attribute Online {No,Yes}
@attribute CreditCard {No,Yes}
@attribute PersonalLoan {No,Yes}

@data
34,10,42,1,1.5,Grad,131,No,No,No,No,No
56,30,73,2,1.1,Under,0,No,No,No,No,No
57,31,114,4,5.2,Under,0,Yes,Yes,Yes,No,Yes
62,36,44,2,1,Prof,0,No,No,No,No,No
32,8,141,2,4.33,Under,0,No,No,No,No,No
51,26,14,2,0,Under,103,No,No,Yes,No,No
55,29,33,2,0.4,Prof,0,No,No,No,No,No
60,34,83,2,2,Under,249,No,No,No,No,No
40,16,89,4,0.8,Under,155,No,No,Yes,No,No
62,38,39,4,2.2,Under,0,Yes,No,Yes,No,No
63,39,83,3,2,Prof,0,No,No,Yes,Yes,No
60,34,108,2,2,Under,359,No,No,Yes,No,No
59,34,21,3,1.3,Grad,0,No,No,Yes,Yes,No
26,1,102,1,1.9,Under,0,No,No,No,No,No
56,32,48,1,1.6,Prof,0,No,No,No,Yes,No
58,32,32,3,1.4,Under,0,No,No,Yes,No,No
57,31,43,1,0.2,Under,0,No,No,No,No,No
48,23,35,4,0.4,Grad,118,No,No,No,No,No
30,6,184,1,6,Under,0,No,No,Yes,No,No
45,21,140,2,7.6,Under,132,No,No,No,No,No
64,38,32,3,0.7,Grad,0,No,No,Yes,Yes,No
44,20,149,1,1.7,Under,0,No,No,Yes,No,No
51,25,15,4,0.6,Prof,0,No,No,No,Yes,No
43,16,71,3,2.33,Grad,0,No,No,No,No,No
29,3,108,4,1.8,Grad,0,No,No,No,No,No
56,30,122,2,0.5,Under,0,No,No,No,Yes,No
65,41,40,3,0.1,Prof,0,No,No,Yes,No,No
46,22,198,2,6.67,Under,0,No,No,No,Yes,No
48,24,79,4,1.4,Grad,0,Yes,No,No,Yes,No
56,31,84,1,0.1,Prof,0,No,No,Yes,No,No
61,37,31,3,0.4,Grad,0,No,No,No,Yes,No
46,20,12,4,0.6,Prof,0,No,No,No,Yes,No
58,34,88,2,1.6,Under,0,No,No,Yes,Yes,No
31,5,29,2,0.3,Grad,131,No,No,Yes,Yes,No
27,3,201,1,6.33,Under,158,No,No,Yes,No,No
44,20,20,1,1.4,Prof,0,No,No,No,No,No
44,20,15,1,1,Under,0,No,No,Yes,No,No
51,27,155,2,0.4,Under,107,No,No,No,Yes,No
39,13,25,3,0.2,Grad,0,No,No,Yes,No,No
32,8,200,2,6.5,Under,565,No,No,Yes,No,No
33,7,101,1,2.7,Grad,233,No,No,No,No,No
40,16,19,4,0.4,Grad,0,No,No,Yes,Yes,No
36,12,188,2,6.5,Under,0,No,No,Yes,Yes,No
52,28,8,1,0.3,Under,0,No,No,Yes,No,No
54,29,59,2,2.3,Prof,152,No,No,Yes,No,No
26,2,72,4,2.6,Under,0,Yes,Yes,Yes,No,No
39,15,55,1,1.5,Prof,0,No,No,Yes,No,No
46,19,24,3,0.67,Grad,0,No,No,Yes,No,No
57,32,19,1,1.3,Under,0,No,No,Yes,No,No
59,33,71,2,2.3,Prof,150,No,No,Yes,Yes,No
52,26,54,2,1.5,Grad,0,No,No,No,Yes,No
52,26,28,1,0.3,Prof,0,No,No,Yes,No,No
50,20,25,4,0.4,Prof,0,No,No,Yes,No,No
41,17,51,2,0.6,Prof,0,No,No,No,Yes,No
43,19,125,3,2.4,Under,0,No,No,Yes,No,Yes
25,0,88,2,1.8,Grad,319,No,No,Yes,Yes,No
40,16,125,2,2.2,Under,0,No,No,Yes,No,No
35,10,79,4,2.1,Prof,182,No,No,Yes,No,No
60,36,31,3,0.4,Grad,0,No,No,Yes,Yes,No
57,31,131,2,2.7,Under,394,No,No,No,Yes,No
44,19,70,1,0.2,Grad,230,Yes,No,No,No,No
61,36,38,3,0.9,Prof,82,No,No,Yes,Yes,No
33,7,83,1,2.5,Under,0,Yes,Yes,Yes,Yes,No
45,20,59,1,2.4,Under,0,Yes,Yes,Yes,No,No
45,21,121,1,4.7,Under,0,No,No,No,No,No
64,38,42,2,0.7,Prof,137,No,No,Yes,No,No
50,24,32,4,1.8,Under,109,No,No,Yes,No,No
28,3,29,4,0.8,Under,135,No,No,Yes,No,No
37,12,40,2,1.1,Grad,0,Yes,No,No,Yes,No
62,36,25,3,0.3,Prof,0,No,No,Yes,Yes,No
29,5,21,4,0.4,Grad,89,No,No,No,Yes,No
49,23,79,3,0.7,Grad,151,No,No,Yes,No,No
46,22,52,2,2.1,Prof,221,No,No,No,No,No
60,34,61,4,1.7,Grad,229,No,No,No,No,No
55,31,25,2,0.2,Under,0,No,No,No,No,No
33,8,155,1,7.4,Prof,0,No,No,No,No,Yes
53,29,25,2,0.4,Under,0,No,No,Yes,No,No
50,24,80,4,4.9,Under,0,No,No,Yes,No,No
28,3,55,4,1.7,Grad,0,No,No,Yes,Yes,No
42,17,23,2,0,Prof,0,No,No,No,No,No
33,9,60,1,1.2,Under,0,No,No,Yes,Yes,No
40,14,54,2,0.7,Under,0,No,No,No,No,No
31,6,44,4,0.8,Under,0,No,No,No,No,No
41,16,33,4,0,Grad,0,No,No,Yes,No,No
52,27,45,2,2,Grad,121,No,No,No,Yes,No
65,35,55,4,1.67,Prof,89,No,No,Yes,Yes,No
48,24,134,1,5,Under,0,No,No,No,Yes,No
45,21,44,3,0.6,Grad,0,No,No,Yes,No,No
26,0,149,2,7.2,Under,154,No,No,No,No,No
64,38,22,2,0.2,Prof,0,Yes,No,No,No,No
41,14,74,3,2.33,Grad,0,No,No,Yes,No,No
43,18,128,4,5.3,Under,84,No,No,No,No,Yes
60,36,62,4,2.2,Under,0,No,No,No,No,No
62,37,9,1,0.1,Under,94,No,No,No,No,No
46,21,9,2,0.7,Prof,0,No,No,Yes,No,No
36,11,15,2,0.3,Grad,119,No,No,No,No,No
31,5,28,4,0.8,Under,0,No,No,No,No,No
43,18,83,3,0.5,Prof,0,No,No,No,Yes,No
46,22,73,1,0.8,Prof,117,No,No,No,No,No
50,26,42,4,1.1,Grad,151,No,No,Yes,No,No
52,27,34,2,0.7,Grad,114,No,No,Yes,Yes,No
27,3,32,3,1,Grad,0,No,No,No,No,No
34,9,68,1,2.8,Under,0,No,No,Yes,No,No
49,24,82,1,2.9,Under,267,No,No,Yes,No,No
52,26,19,2,0.7,Grad,0,No,No,No,Yes,No
37,11,60,2,2.8,Under,181,No,No,No,Yes,No
53,27,192,1,1.7,Under,601,No,No,Yes,No,No
54,29,119,3,2,Under,0,Yes,Yes,No,No,Yes
29,3,190,2,4.5,Under,0,No,No,Yes,No,No
35,11,34,1,1.5,Grad,0,No,No,No,No,No
32,6,44,4,0.2,Under,0,Yes,Yes,Yes,Yes,No
38,13,23,4,0.2,Prof,0,No,No,Yes,No,No
44,20,171,4,0.7,Under,567,No,Yes,Yes,Yes,Yes
44,20,43,1,0.3,Prof,0,Yes,No,No,Yes,No
48,22,139,1,0,Under,0,No,Yes,Yes,Yes,No
46,20,118,1,5.7,Under,0,No,Yes,Yes,Yes,No
35,9,113,3,0.8,Prof,0,No,No,Yes,No,Yes
56,32,98,3,3.9,Prof,0,No,No,No,No,Yes
49,24,70,1,2.9,Under,0,No,No,No,Yes,No
57,32,42,2,2.1,Prof,0,No,No,Yes,No,No
35,10,143,1,8.6,Under,0,No,No,Yes,Yes,No
44,20,185,3,2.7,Under,0,No,No,Yes,No,Yes
38,14,28,4,0.4,Grad,100,No,No,Yes,No,No
57,33,45,3,1.5,Under,181,Yes,Yes,Yes,Yes,No
35,10,78,1,2.6,Grad,0,No,No,No,No,No
29,3,121,2,1.3,Under,0,No,No,No,No,No
58,32,59,1,1.6,Under,0,No,No,Yes,No,No
40,16,64,4,2.67,Under,0,Yes,No,Yes,No,No
51,26,15,2,0,Under,114,No,No,Yes,No,No
61,36,10,1,0.1,Under,0,No,No,No,No,No
46,20,61,2,0.4,Prof,0,No,No,No,No,No
55,31,50,4,1.5,Under,0,No,No,Yes,No,No
35,10,79,4,2.1,Prof,0,Yes,No,Yes,No,No
60,34,35,1,0.2,Under,0,No,No,Yes,No,No
28,3,11,4,0.5,Prof,0,No,No,No,No,No
43,19,128,1,4.7,Under,0,No,No,Yes,No,No
61,36,55,3,0.9,Prof,0,No,No,Yes,Yes,No
48,22,79,3,0.7,Grad,0,No,No,Yes,No,No
65,39,18,2,0.4,Under,0,Yes,Yes,Yes,Yes,No
45,19,91,2,1.7,Grad,0,Yes,No,Yes,No,No
36,11,9,4,0.2,Prof,0,No,No,No,Yes,No
45,20,62,2,2.2,Prof,0,No,No,Yes,No,No
60,34,59,1,1.6,Under,231,No,No,Yes,No,No
47,22,25,1,0.1,Under,148,No,No,Yes,No,No
32,7,54,4,1.3,Under,0,Yes,No,Yes,No,No
48,23,112,1,5.1,Grad,86,Yes,Yes,Yes,No,Yes
33,8,125,1,0,Under,0,No,No,Yes,Yes,No
49,23,194,4,8.3,Grad,0,No,No,No,Yes,Yes
56,32,161,1,5.8,Prof,0,Yes,No,No,No,Yes
59,33,35,1,0.2,Under,171,No,No,No,No,No
56,30,113,2,2.7,Under,352,No,No,No,Yes,No
30,4,25,2,0.3,Grad,0,No,No,No,No,No
59,29,45,3,2,Prof,0,No,No,Yes,No,No
38,13,119,2,7.8,Under,221,No,No,No,No,No
47,22,30,4,0.4,Grad,115,No,No,Yes,Yes,No
54,29,79,4,3.8,Grad,0,Yes,No,Yes,No,No
34,9,178,1,0.8,Prof,0,No,No,No,No,Yes
41,16,23,2,0.3,Grad,118,No,No,No,No,No
47,23,171,2,1.4,Under,284,No,No,Yes,Yes,No
44,19,74,4,1.9,Prof,0,No,No,No,No,No
43,18,103,3,1,Under,180,No,No,Yes,Yes,No
31,7,99,1,4,Under,0,No,No,Yes,No,No
28,2,43,4,1.3,Prof,0,No,No,Yes,Yes,No
55,25,23,4,0.4,Prof,88,No,No,No,No,No
42,17,91,1,0.1,Grad,199,No,No,Yes,Yes,No
53,29,93,1,2.7,Grad,256,No,No,Yes,No,No
30,6,154,1,6,Under,0,No,No,No,No,No
65,40,21,3,0.1,Prof,0,No,No,No,Yes,No
43,18,65,2,2.2,Prof,0,No,No,Yes,No,No
56,32,15,1,0.1,Grad,0,No,No,Yes,No,No
25,0,52,3,2.6,Prof,159,No,No,No,No,No
35,10,30,3,1.3,Under,0,Yes,Yes,Yes,Yes,No
50,26,42,1,1.6,Grad,0,No,No,Yes,No,No
36,10,20,4,0.3,Under,97,No,No,Yes,No,No
34,8,60,4,2.2,Grad,0,No,No,No,Yes,No
32,6,54,4,1.8,Prof,167,No,No,No,No,No
51,25,60,4,2.6,Under,97,No,No,Yes,No,No
52,25,41,3,1,Grad,0,No,No,Yes,No,No
65,39,30,3,0.7,Grad,0,No,No,Yes,Yes,No
51,24,21,2,1,Grad,0,No,No,Yes,No,No
37,13,105,1,0.8,Grad,0,No,No,No,Yes,No
35,11,65,3,2.8,Under,240,No,No,Yes,No,No
67,41,20,2,0.4,Under,80,No,No,No,No,No
30,6,179,3,4.9,Under,142,No,No,Yes,No,Yes
62,38,161,1,2.9,Under,0,Yes,Yes,Yes,Yes,No
42,17,82,1,3.7,Prof,0,No,No,Yes,No,No
48,22,43,1,1.2,Grad,112,No,No,Yes,No,No
61,36,61,2,2.8,Under,0,No,No,No,No,No
36,6,90,4,1.8,Prof,0,Yes,No,No,No,No
48,24,90,1,2.6,Grad,334,No,No,Yes,No,No
65,39,21,2,0.4,Under,0,No,No,No,No,No
25,1,118,1,5.4,Under,0,No,No,Yes,Yes,No
55,30,44,2,2,Grad,0,No,No,Yes,No,No
63,37,110,1,4.1,Prof,0,No,No,No,No,Yes
31,5,99,4,1.8,Grad,268,No,No,No,No,No
43,17,98,3,1.1,Under,0,No,No,No,No,No
28,4,69,3,0.7,Grad,80,No,No,Yes,No,No
37,11,82,3,0.9,Grad,218,No,No,Yes,Yes,No
27,3,112,3,2.5,Under,389,Yes,No,Yes,No,No
62,38,123,1,2.9,Under,0,No,No,No,No,No
51,24,78,1,2.67,Grad,0,No,No,Yes,No,No
56,30,59,3,0.8,Under,159,Yes,No,Yes,No,No
56,30,78,3,1.7,Grad,0,No,No,No,No,No
44,19,49,4,1.9,Prof,89,No,No,Yes,No,No
46,19,82,3,2.67,Grad,0,No,No,No,No,No
56,32,125,3,0.6,Under,342,No,Yes,Yes,Yes,Yes
56,30,185,1,2.9,Under,0,No,No,No,No,No
57,33,163,1,7.4,Under,0,No,No,Yes,No,No
31,6,19,4,1.1,Prof,104,No,Yes,Yes,Yes,No
65,41,115,4,1.7,Grad,0,No,No,No,No,No
31,7,81,2,2,Grad,0,No,Yes,Yes,Yes,No
36,10,93,1,2.8,Prof,0,No,No,Yes,No,No
56,30,111,4,0.3,Under,372,Yes,Yes,Yes,No,Yes
52,27,184,1,8.1,Under,0,No,No,No,No,No
42,18,50,4,2.2,Grad,0,No,No,No,No,No
55,30,55,3,1.7,Under,0,No,No,No,Yes,No
49,24,13,1,0.4,Prof,101,Yes,No,No,No,No
51,25,29,4,0.1,Under,0,No,No,Yes,Yes,No
26,2,72,4,2.6,Under,0,No,No,Yes,No,No
32,7,83,1,2.6,Grad,0,Yes,No,No,Yes,No
54,29,98,1,0.1,Prof,0,No,No,No,No,No
50,24,43,4,0.1,Under,0,No,No,Yes,No,No
59,33,34,1,0.2,Under,0,No,No,Yes,No,No
61,36,10,4,0.4,Grad,0,No,No,Yes,No,No
43,19,201,2,6.67,Under,0,Yes,No,Yes,No,No
39,14,85,3,1.2,Prof,107,No,No,Yes,Yes,No
56,26,50,3,1.4,Prof,0,No,No,No,No,No
38,14,91,2,0,Under,0,No,No,Yes,No,No
25,-1,112,2,2,Under,241,No,No,Yes,No,No
42,17,98,2,0.4,Under,275,No,No,Yes,No,No
42,18,115,1,0.3,Under,0,No,No,No,No,No
50,26,22,4,0.5,Grad,112,No,No,Yes,No,No
56,30,101,3,1.7,Grad,0,No,No,No,Yes,No
43,18,83,2,3.8,Prof,112,No,No,No,No,No
60,35,52,3,0.5,Grad,0,No,No,No,No,No
42,16,191,3,4.8,Grad,0,Yes,Yes,Yes,No,Yes
57,33,134,4,0.9,Under,198,No,No,Yes,No,Yes
48,24,54,1,1.6,Grad,186,No,No,Yes,No,No
37,11,69,3,2.1,Under,0,Yes,No,No,No,No
57,32,64,3,1.6,Prof,0,No,No,Yes,No,No
62,32,53,4,1.67,Prof,142,No,No,No,No,No
39,9,118,2,6,Prof,246,No,Yes,Yes,Yes,Yes
38,13,19,2,1.4,Grad,120,No,No,No,Yes,No
54,28,31,2,0.4,Prof,0,No,No,No,No,No
45,21,63,1,0.8,Prof,245,No,No,Yes,Yes,No
39,15,25,1,1.4,Prof,0,No,No,No,No,No
45,19,22,1,0.2,Under,0,No,No,Yes,No,No
62,38,78,1,1.8,Prof,0,No,No,No,No,No
43,19,81,1,0.3,Under,218,No,No,Yes,No,No
30,6,41,1,2.4,Grad,0,No,No,Yes,No,No
35,10,62,3,2.3,Under,0,No,No,No,No,No
58,34,35,1,1.2,Prof,0,No,No,Yes,No,No
44,19,30,1,0.6,Prof,0,No,No,Yes,No,No
56,29,51,3,1,Grad,0,No,No,Yes,No,No
28,2,140,2,2,Under,0,No,No,Yes,No,No
64,39,73,3,2.4,Under,185,No,No,No,No,No
63,39,40,4,1.2,Grad,0,No,No,Yes,No,No
44,20,69,1,0.8,Prof,0,No,No,Yes,Yes,No
34,9,191,1,4.8,Prof,0,No,Yes,Yes,Yes,Yes
50,24,82,3,3,Grad,0,No,No,Yes,No,No
51,25,181,1,3.3,Prof,589,Yes,Yes,Yes,No,Yes
30,4,38,1,1.9,Prof,0,No,No,Yes,No,No
55,31,23,2,0.2,Under,0,No,No,Yes,No,No
57,33,55,1,1.8,Prof,0,No,No,Yes,No,No
43,19,58,2,3.2,Under,0,No,No,Yes,No,No
61,36,29,2,0.5,Grad,0,No,No,Yes,No,No
49,23,39,4,2.6,Under,0,No,No,No,No,No
52,28,39,3,1.9,Grad,83,No,Yes,Yes,Yes,No
57,33,30,3,1.5,Under,151,Yes,No,Yes,No,No
53,23,58,4,2,Prof,0,No,No,Yes,Yes,No
52,28,62,1,1.8,Prof,231,No,No,Yes,No,No
39,15,62,4,2.4,Under,86,No,No,No,No,No
58,34,19,1,1.2,Prof,0,No,No,No,No,No
36,12,38,1,1.5,Grad,0,No,No,No,No,No
45,21,84,4,2,Prof,0,No,No,Yes,Yes,No
30,5,78,1,2.6,Grad,0,No,No,Yes,No,No
49,25,22,4,0.2,Under,83,No,No,Yes,No,No
44,20,81,4,2,Prof,277,No,No,Yes,No,No
43,17,32,3,0.5,Grad,0,No,No,Yes,No,No
42,18,89,4,0.8,Under,184,No,No,No,No,No
29,4,121,2,3.3,Under,0,No,No,Yes,No,No
28,2,42,1,1.5,Under,0,No,No,Yes,Yes,No
50,24,130,1,1,Under,0,No,No,No,No,No
44,19,30,4,0,Grad,0,No,No,Yes,No,No
52,26,114,1,4.9,Under,0,No,No,No,No,No
28,4,155,1,6.33,Under,0,No,No,No,No,No
62,38,50,2,1.1,Under,0,No,No,No,Yes,No
34,10,34,1,1.5,Grad,111,No,No,No,Yes,No
45,20,94,3,0.5,Prof,0,No,No,Yes,No,No
52,26,114,2,2.4,Grad,0,No,No,No,No,No
43,18,89,3,0.5,Prof,108,No,No,No,Yes,No
54,24,49,1,1.4,Prof,0,No,No,Yes,No,No
64,38,115,1,2,Under,0,No,No,Yes,Yes,No
27,3,148,1,1.5,Under,397,No,No,Yes,Yes,No
42,17,72,4,1.1,Grad,203,No,No,No,Yes,No
28,2,114,4,2.1,Prof,0,No,No,Yes,No,No
47,22,11,2,0,Under,78,No,No,No,No,No
39,13,63,4,0.2,Prof,242,No,No,No,No,No
29,3,113,2,0.2,Under,0,No,No,Yes,Yes,No
39,13,80,2,1.8,Under,0,No,No,Yes,No,No
41,15,54,3,0.5,Prof,0,No,No,Yes,Yes,No
37,11,32,2,1.4,Prof,0,Yes,No,Yes,No,No
41,17,11,1,1,Under,0,No,No,No,No,No
45,19,141,1,2.4,Under,0,No,No,Yes,No,No
52,26,84,3,3,Grad,0,No,No,Yes,No,No
58,33,18,3,0.1,Grad,110,No,No,Yes,No,No
31,5,20,2,0.3,Under,0,No,No,No,No,No
26,1,55,4,1.7,Grad,175,No,No,Yes,No,No
31,7,31,4,0.4,Grad,79,No,No,No,No,No
42,17,114,2,0.4,Under,0,No,No,No,No,No
56,31,52,3,2,Grad,0,Yes,Yes,Yes,Yes,No
52,28,18,1,0.3,Under,120,No,No,Yes,No,No
59,35,55,1,1.8,Prof,0,Yes,No,No,No,No
32,8,29,1,0.2,Prof,76,No,No,Yes,Yes,No
46,22,30,3,0.5,Under,0,No,No,No,No,No
52,28,38,2,0.8,Under,0,No,No,No,Yes,No
30,5,122,2,3.1,Under,0,No,No,No,No,No
32,8,183,1,6,Under,0,No,No,No,No,No
35,11,41,1,2.4,Grad,0,No,No,No,No,No
49,24,38,1,1.4,Prof,0,No,No,No,No,No
54,30,61,1,1.8,Prof,0,No,No,Yes,No,No
56,32,103,3,4,Prof,0,No,No,No,No,Yes
48,22,80,2,2.4,Grad,0,No,No,Yes,No,No
28,2,22,1,0.1,Grad,0,No,No,Yes,No,No
44,17,128,2,3.25,Grad,0,No,No,No,Yes,Yes
30,4,142,3,4.2,Under,359,No,No,No,No,Yes
44,20,124,1,4.7,Under,0,No,No,Yes,Yes,No
30,4,44,1,1.9,Prof,143,No,No,No,No,No
47,23,170,2,6.5,Grad,0,No,Yes,Yes,Yes,Yes
64,39,75,4,0.1,Grad,0,No,Yes,Yes,Yes,No
48,21,78,3,2,Grad,0,No,No,Yes,Yes,No
63,38,31,1,1.1,Prof,125,No,No,Yes,No,No
25,0,99,1,1.9,Under,323,No,No,No,No,No
61,36,41,2,1.5,Under,0,No,No,No,No,No
46,21,39,4,0,Grad,0,No,No,Yes,No,No
57,31,51,1,1.4,Under,0,No,No,Yes,Yes,No
40,15,52,3,0.8,Prof,113,No,No,Yes,No,No
49,19,169,3,5.67,Prof,167,No,Yes,No,Yes,Yes
30,5,141,1,0.8,Under,0,No,No,Yes,No,No
41,17,93,4,0.8,Under,218,No,No,No,No,No
42,15,14,3,1,Grad,0,Yes,No,No,No,No
63,39,160,2,2.1,Under,0,No,No,Yes,Yes,No
43,17,44,1,0.2,Under,0,Yes,Yes,Yes,No,No
59,34,33,3,0.2,Under,0,Yes,No,No,No,No
46,20,103,4,4.8,Prof,0,No,No,Yes,No,Yes
33,3,71,4,1.8,Prof,236,No,No,No,No,No
55,29,55,1,0.2,Under,151,No,No,Yes,No,No
36,12,113,4,0.2,Under,0,No,No,No,No,Yes
47,20,79,3,2,Grad,185,Yes,No,No,No,No
59,33,80,2,0.7,Grad,0,No,No,Yes,No,No
38,12,179,2,0,Under,380,No,No,No,No,No
42,17,9,2,0,Prof,0,No,No,No,No,No
30,3,61,4,2,Grad,0,No,No,Yes,No,No
63,38,111,2,3.9,Under,207,Yes,Yes,Yes,Yes,No
60,35,80,3,0.5,Under,0,No,No,Yes,No,No
62,37,32,3,0.2,Under,0,Yes,No,No,Yes,No
49,23,83,1,0.3,Under,0,No,No,Yes,Yes,No
59,33,91,4,1.9,Grad,329,No,No,No,No,No
36,10,29,4,1,Under,0,No,No,Yes,Yes,No
46,19,19,3,0.67,Grad,0,No,No,Yes,No,No
35,8,52,2,1,Grad,0,No,No,No,Yes,No
50,24,150,1,7.3,Under,0,No,No,Yes,Yes,No
51,25,32,2,0.4,Prof,0,No,No,Yes,No,No
41,16,91,3,0.5,Prof,0,No,No,No,No,No
45,20,180,3,8.5,Grad,535,No,No,No,No,Yes
41,17,121,1,0.3,Under,0,No,No,Yes,No,No
57,32,25,2,0.2,Prof,0,No,No,Yes,Yes,No
51,25,102,1,0.3,Under,0,No,No,Yes,No,No
52,28,44,4,0.9,Grad,107,No,No,Yes,No,No
43,16,161,3,8,Grad,0,No,Yes,Yes,Yes,Yes
63,38,134,3,4,Grad,0,No,No,No,Yes,Yes
28,4,43,1,1.8,Grad,0,No,No,Yes,Yes,No
43,18,94,4,1.1,Grad,0,No,No,Yes,No,No
41,15,29,2,0.8,Prof,98,No,No,No,No,No
34,8,38,4,0.2,Under,0,No,No,No,No,No
28,3,120,1,0.8,Under,170,No,No,No,No,No
58,32,85,2,2,Under,161,Yes,Yes,Yes,Yes,No
39,15,89,2,1.9,Under,0,No,No,No,No,No
49,23,25,1,1.4,Prof,0,No,No,Yes,No,No
33,8,20,3,1.3,Under,83,No,No,No,Yes,No
37,12,125,2,3.9,Under,0,No,No,Yes,Yes,No
33,7,18,1,0.6,Prof,0,No,No,No,No,No
28,3,173,2,6.7,Under,222,No,No,Yes,No,No
54,29,34,4,0.1,Prof,0,No,No,Yes,Yes,No
63,38,159,4,4.9,Grad,111,No,No,No,No,Yes
57,31,55,3,2.5,Under,219,No,Yes,Yes,Yes,No
56,30,32,2,0.4,Prof,0,No,No,Yes,No,No
54,29,65,4,1.8,Prof,0,No,No,No,Yes,No
29,5,83,3,1.5,Under,0,No,No,Yes,Yes,No
41,16,30,2,1.4,Grad,0,No,No,No,Yes,No
58,32,180,1,2.9,Under,0,No,No,No,Yes,No
61,37,13,2,0.3,Prof,0,No,No,Yes,No,No
30,4,35,4,0.8,Under,0,No,No,Yes,Yes,No
62,37,95,3,0.5,Under,0,No,No,No,No,No
52,28,83,1,0,Under,0,No,No,Yes,No,No
29,3,39,4,0.2,Under,137,No,No,Yes,Yes,No
46,20,54,1,0.7,Prof,154,No,No,Yes,Yes,No
52,27,81,1,1.3,Prof,293,No,No,No,Yes,No
40,16,53,4,2,Prof,0,No,No,No,No,No
49,23,119,1,7.3,Under,398,No,No,No,No,No
34,9,160,4,8,Prof,0,No,No,No,Yes,Yes
35,11,21,2,1,Grad,0,No,No,No,No,No
26,2,40,1,1,Prof,0,No,No,Yes,No,No
65,40,69,4,0.1,Grad,0,No,No,Yes,No,No
52,27,45,1,1.3,Grad,0,No,No,No,No,No
32,7,55,4,2,Grad,0,No,No,Yes,No,No
31,7,38,1,0.2,Prof,0,No,No,Yes,No,No
36,9,44,4,1,Grad,101,Yes,No,Yes,No,No
50,24,45,3,0.6,Grad,117,No,No,Yes,No,No
36,12,84,1,0.8,Grad,0,No,No,Yes,Yes,No
51,27,188,2,6.9,Grad,343,No,No,Yes,No,Yes
39,9,29,3,2,Prof,151,Yes,No,No,No,No
53,29,95,1,2.7,Grad,0,No,No,Yes,No,No
50,25,79,1,2.9,Under,307,No,No,No,Yes,No
31,4,41,1,2,Grad,0,Yes,No,Yes,No,No
53,23,19,4,0.4,Prof,84,No,No,Yes,No,No
48,23,75,4,3.6,Prof,0,No,No,Yes,Yes,No
57,31,64,3,2.5,Under,208,No,No,No,Yes,No
47,21,174,4,3.2,Prof,0,No,No,No,No,Yes
55,29,54,2,2.3,Prof,93,No,No,No,No,No
37,11,14,3,0.1,Grad,113,No,No,Yes,No,No
59,35,94,1,3.8,Under,272,No,No,No,No,No
53,29,10,2,0.4,Under,0,No,No,No,No,No
31,6,145,1,0.8,Under,84,No,No,Yes,No,No
35,5,203,1,10,Prof,0,No,No,No,No,Yes
25,-1,81,2,1.6,Prof,0,No,No,Yes,Yes,No
37,13,153,2,6.5,Under,0,No,No,Yes,Yes,No
40,14,58,4,0.2,Prof,0,No,No,Yes,No,No
31,5,49,4,1.8,Prof,0,No,No,Yes,Yes,No
62,38,132,1,2.9,Under,0,No,No,No,No,No
41,17,85,4,0.2,Prof,229,No,No,No,No,No
56,32,85,3,2.67,Under,0,Yes,No,Yes,No,No
47,23,178,1,6.5,Prof,0,No,No,No,No,Yes
28,4,104,3,2.5,Under,0,No,No,No,No,No
60,34,40,1,1.6,Under,0,No,No,Yes,No,No
27,2,103,1,1.9,Under,120,No,No,Yes,No,No
57,33,25,2,1,Under,0,No,No,Yes,No,No
62,36,69,2,1.7,Prof,0,No,No,Yes,No,No
57,31,30,3,1.4,Under,0,No,No,No,No,No
44,17,70,3,2.67,Grad,0,No,No,No,No,No
31,7,15,3,0.9,Prof,0,No,No,Yes,No,No
31,5,125,2,1.3,Under,0,No,No,Yes,Yes,No
39,13,50,3,0.5,Prof,0,No,No,No,No,No
41,17,44,1,0.3,Prof,0,No,No,Yes,No,No
41,17,38,4,2.2,Grad,180,No,No,No,Yes,No
55,29,64,3,0.8,Under,119,No,No,No,Yes,No
28,2,9,1,0.1,Grad,0,No,No,Yes,No,No
35,9,44,3,0.9,Under,89,No,No,No,No,No
44,20,93,4,0.8,Under,101,No,No,Yes,No,No
44,19,83,4,0.4,Under,141,No,No,No,No,No
40,14,179,2,0,Under,0,No,No,No,No,No
65,40,40,1,1.1,Prof,0,No,No,No,No,No
35,10,58,4,0.7,Prof,232,No,No,No,No,No
55,31,74,3,2.67,Under,0,No,No,No,Yes,No
55,31,15,1,0.2,Under,0,No,No,No,No,No
59,35,11,2,1,Under,0,No,No,No,Yes,No
39,15,41,1,2,Grad,176,No,No,Yes,No,No
50,24,68,1,1.5,Grad,120,No,No,Yes,Yes,No
45,15,28,1,0.75,Prof,0,Yes,No,No,No,No
50,26,115,1,1.2,Prof,0,No,No,No,Yes,Yes
65,40,83,4,0.1,Grad,247,No,No,Yes,No,No
36,11,40,2,1.1,Grad,166,Yes,No,No,No,No
57,32,113,1,0.1,Prof,0,No,No,Yes,No,No
53,27,89,1,0.8,Prof,0,Yes,No,Yes,No,No
28,4,38,4,1.6,Under,0,No,No,No,No,No
55,31,62,4,1.5,Under,0,No,No,Yes,No,No
56,31,65,3,1.7,Under,109,No,No,No,No,No
